"AdditionalProperties","Timestamp","ResourceId","PolicyAssignmentId","PolicyDefinitionId","EffectiveParameters","IsCompliant","SubscriptionId","ResourceType","ResourceLocation","ResourceGroup","ResourceTags","PolicyAssignmentName","PolicyAssignmentOwner","PolicyAssignmentParameters","PolicyAssignmentScope","PolicyDefinitionName","PolicyDefinitionAction","PolicyDefinitionCategory","PolicySetDefinitionId","PolicySetDefinitionName","PolicySetDefinitionOwner","PolicySetDefinitionCategory","PolicySetDefinitionParameters","ManagementGroupIds","PolicyDefinitionReferenceId","ComplianceState","PolicyEvaluationDetails","PolicyDefinitionGroupNames","PolicyDefinitionVersion","PolicySetDefinitionVersion","PolicyAssignmentVersion"
"System.Collections.Generic.Dictionary`2[System.String,System.Object]","3/19/2024 9:56:02 AM","/subscriptions/9e433097-fcac-4ffc-83ea-73c516eb84cc/resourcegroups/imageronapp-rg/providers/microsoft.web/sites/iamgeroncom","/subscriptions/9e433097-fcac-4ffc-83ea-73c516eb84cc/providers/microsoft.authorization/policyassignments/8e80ab1009834b55a84887c9","/providers/microsoft.authorization/policydefinitions/8c122334-9d20-4eb8-89ea-ac9a705b74ae","","False","9e433097-fcac-4ffc-83ea-73c516eb84cc","Microsoft.Web/sites","eastus","ImageronApp-RG","tbd","8e80ab1009834b55a84887c9","tbd","","/subscriptions/9e433097-fcac-4ffc-83ea-73c516eb84cc","8c122334-9d20-4eb8-89ea-ac9a705b74ae","auditifnotexists","tbd","/providers/Microsoft.Authorization/policySetDefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f","cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f","","regulatory compliance","","","8c122334-9d20-4eb8-89ea-ac9a705b74ae","NonCompliant",,"System.Collections.Generic.List`1[System.String]","4.0.0","17.8.0",""
"System.Collections.Generic.Dictionary`2[System.String,System.Object]","3/19/2024 9:56:02 AM","/subscriptions/9e433097-fcac-4ffc-83ea-73c516eb84cc/resourcegroups/intelasensewebapp-rg/providers/microsoft.web/sites/intelasenseaiweb","/subscriptions/9e433097-fcac-4ffc-83ea-73c516eb84cc/providers/microsoft.authorization/policyassignments/securitycenterbuiltin","/providers/microsoft.authorization/policydefinitions/a4af4a39-4135-47fb-b175-47fbdf85311d","","False","9e433097-fcac-4ffc-83ea-73c516eb84cc","Microsoft.Web/sites","eastus","IntelasenseWebApp-RG","tbd","SecurityCenterBuiltIn","tbd","","/subscriptions/9e433097-fcac-4ffc-83ea-73c516eb84cc","a4af4a39-4135-47fb-b175-47fbdf85311d","audit","tbd","/providers/Microsoft.Authorization/policySetDefinitions/1f3afdf9-d0c9-4c3d-847f-89da613e70a8","1f3afdf9-d0c9-4c3d-847f-89da613e70a8","","security center","","","webappenforcehttpsmonitoring","NonCompliant",,"System.Collections.Generic.List`1[System.String]","4.0.0","57.33.0",""
"System.Collections.Generic.Dictionary`2[System.String,System.Object]","3/19/2024 9:56:02 AM","/subscriptions/9e433097-fcac-4ffc-83ea-73c516eb84cc/resourcegroups/intelasensewebapp-rg/providers/microsoft.web/sites/intelasenseaiweb","/subscriptions/9e433097-fcac-4ffc-83ea-73c516eb84cc/providers/microsoft.authorization/policyassignments/8e80ab1009834b55a84887c9","/providers/microsoft.authorization/policydefinitions/a4af4a39-4135-47fb-b175-47fbdf85311d","","False","9e433097-fcac-4ffc-83ea-73c516eb84cc","Microsoft.Web/sites","eastus","IntelasenseWebApp-RG","tbd","8e80ab1009834b55a84887c9","tbd","","/subscriptions/9e433097-fcac-4ffc-83ea-73c516eb84cc","a4af4a39-4135-47fb-b175-47fbdf85311d","audit","tbd","/providers/Microsoft.Authorization/policySetDefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f","cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f","","regulatory compliance","","","previewaudithttpsonlyaccessforawebapplication","NonCompliant",,"System.Collections.Generic.List`1[System.String]","4.0.0","17.8.0",""
"System.Collections.Generic.Dictionary`2[System.String,System.Object]","3/19/2024 9:56:02 AM","/subscriptions/9e433097-fcac-4ffc-83ea-73c516eb84cc/resourcegroups/imageronapp-rg/providers/microsoft.web/sites/iamgeroncom","/subscriptions/9e433097-fcac-4ffc-83ea-73c516eb84cc/providers/microsoft.authorization/policyassignments/8e80ab1009834b55a84887c9","/providers/microsoft.authorization/policydefinitions/91a78b24-f231-4a8a-8da9-02c35b2b6510","","False","9e433097-fcac-4ffc-83ea-73c516eb84cc","Microsoft.Web/sites","eastus","ImageronApp-RG","tbd","8e80ab1009834b55a84887c9","tbd","","/subscriptions/9e433097-fcac-4ffc-83ea-73c516eb84cc","91a78b24-f231-4a8a-8da9-02c35b2b6510","auditifnotexists","tbd","/providers/Microsoft.Authorization/policySetDefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f","cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f","","regulatory compliance","","","91a78b24-f231-4a8a-8da9-02c35b2b6510","NonCompliant",,"System.Collections.Generic.List`1[System.String]","2.0.1","17.8.0",""
"System.Collections.Generic.Dictionary`2[System.String,System.Object]","3/19/2024 9:56:02 AM","/subscriptions/9e433097-fcac-4ffc-83ea-73c516eb84cc/resourcegroups/imageronapp-rg/providers/microsoft.web/sites/iamgeroncom","/subscriptions/9e433097-fcac-4ffc-83ea-73c516eb84cc/providers/microsoft.authorization/policyassignments/securitycenterbuiltin","/providers/microsoft.authorization/policydefinitions/2b9ad585-36bc-4615-b300-fd4435808332","","True","9e433097-fcac-4ffc-83ea-73c516eb84cc","Microsoft.Web/sites","eastus","ImageronApp-RG","tbd","SecurityCenterBuiltIn","tbd","","/subscriptions/9e433097-fcac-4ffc-83ea-73c516eb84cc","2b9ad585-36bc-4615-b300-fd4435808332","auditifnotexists","tbd","/providers/Microsoft.Authorization/policySetDefinitions/1f3afdf9-d0c9-4c3d-847f-89da613e70a8","1f3afdf9-d0c9-4c3d-847f-89da613e70a8","","security center","","","managedidentityshouldbeusedinyourwebappmonitoringeffect","Compliant",,"System.Collections.Generic.List`1[System.String]","3.0.0","57.33.0",""
"System.Collections.Generic.Dictionary`2[System.String,System.Object]","3/19/2024 9:56:02 AM","/subscriptions/9e433097-fcac-4ffc-83ea-73c516eb84cc/resourcegroups/imageronapp-rg/providers/microsoft.web/sites/iamgeroncom","/subscriptions/9e433097-fcac-4ffc-83ea-73c516eb84cc/providers/microsoft.authorization/policyassignments/securitycenterbuiltin","/providers/microsoft.authorization/policydefinitions/5744710e-cc2f-4ee8-8809-3b11e89f4bc9","","True","9e433097-fcac-4ffc-83ea-73c516eb84cc","Microsoft.Web/sites","eastus","ImageronApp-RG","tbd","SecurityCenterBuiltIn","tbd","","/subscriptions/9e433097-fcac-4ffc-83ea-73c516eb84cc","5744710e-cc2f-4ee8-8809-3b11e89f4bc9","auditifnotexists","tbd","/providers/Microsoft.Authorization/policySetDefinitions/1f3afdf9-d0c9-4c3d-847f-89da613e70a8","1f3afdf9-d0c9-4c3d-847f-89da613e70a8","","security center","","","webapprestrictcorsaccessmonitoring","Compliant",,"System.Collections.Generic.List`1[System.String]","2.0.0","57.33.0",""
"System.Collections.Generic.Dictionary`2[System.String,System.Object]","3/19/2024 9:56:02 AM","/subscriptions/9e433097-fcac-4ffc-83ea-73c516eb84cc/resourcegroups/imageronapp-rg/providers/microsoft.web/sites/iamgeroncom","/subscriptions/9e433097-fcac-4ffc-83ea-73c516eb84cc/providers/microsoft.authorization/policyassignments/8e80ab1009834b55a84887c9","/providers/microsoft.authorization/policydefinitions/4d24b6d4-5e53-4a4f-a7f4-618fa573ee4b","","False","9e433097-fcac-4ffc-83ea-73c516eb84cc","Microsoft.Web/sites","eastus","ImageronApp-RG","tbd","8e80ab1009834b55a84887c9","tbd","","/subscriptions/9e433097-fcac-4ffc-83ea-73c516eb84cc","4d24b6d4-5e53-4a4f-a7f4-618fa573ee4b","auditifnotexists","tbd","/providers/Microsoft.Authorization/policySetDefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f","cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f","","regulatory compliance","","","4d24b6d4-5e53-4a4f-a7f4-618fa573ee4b","NonCompliant",,"System.Collections.Generic.List`1[System.String]","3.0.0","17.8.0",""
"System.Collections.Generic.Dictionary`2[System.String,System.Object]","3/19/2024 9:56:02 AM","/subscriptions/9e433097-fcac-4ffc-83ea-73c516eb84cc/resourcegroups/imageronapp-rg/providers/microsoft.web/sites/iamgeroncom","/subscriptions/9e433097-fcac-4ffc-83ea-73c516eb84cc/providers/microsoft.authorization/policyassignments/8e80ab1009834b55a84887c9","/providers/microsoft.authorization/policydefinitions/f0e6e85b-9b9f-4a4b-b67b-f730d42f1b0b","","True","9e433097-fcac-4ffc-83ea-73c516eb84cc","Microsoft.Web/sites","eastus","ImageronApp-RG","tbd","8e80ab1009834b55a84887c9","tbd","","/subscriptions/9e433097-fcac-4ffc-83ea-73c516eb84cc","f0e6e85b-9b9f-4a4b-b67b-f730d42f1b0b","auditifnotexists","tbd","/providers/Microsoft.Authorization/policySetDefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f","cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f","","regulatory compliance","","","f0e6e85b-9b9f-4a4b-b67b-f730d42f1b0b","Compliant",,"System.Collections.Generic.List`1[System.String]","2.0.1","17.8.0",""
"System.Collections.Generic.Dictionary`2[System.String,System.Object]","3/19/2024 9:56:02 AM","/subscriptions/9e433097-fcac-4ffc-83ea-73c516eb84cc/resourcegroups/imageronapp-rg/providers/microsoft.web/sites/iamgeroncom","/subscriptions/9e433097-fcac-4ffc-83ea-73c516eb84cc/providers/microsoft.authorization/policyassignments/8e80ab1009834b55a84887c9","/providers/microsoft.authorization/policydefinitions/19dd1db6-f442-49cf-a838-b0786b4401ef","","False","9e433097-fcac-4ffc-83ea-73c516eb84cc","Microsoft.Web/sites","eastus","ImageronApp-RG","tbd","8e80ab1009834b55a84887c9","tbd","","/subscriptions/9e433097-fcac-4ffc-83ea-73c516eb84cc","19dd1db6-f442-49cf-a838-b0786b4401ef","auditifnotexists","tbd","/providers/Microsoft.Authorization/policySetDefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f","cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f","","regulatory compliance","","","19dd1db6-f442-49cf-a838-b0786b4401ef","NonCompliant",,"System.Collections.Generic.List`1[System.String]","1.0.0","17.8.0",""
"System.Collections.Generic.Dictionary`2[System.String,System.Object]","3/19/2024 9:56:02 AM","/subscriptions/9e433097-fcac-4ffc-83ea-73c516eb84cc/resourcegroups/imageronapp-rg/providers/microsoft.web/sites/iamgeroncom","/subscriptions/9e433097-fcac-4ffc-83ea-73c516eb84cc/providers/microsoft.authorization/policyassignments/8e80ab1009834b55a84887c9","/providers/microsoft.authorization/policydefinitions/2b9ad585-36bc-4615-b300-fd4435808332","","True","9e433097-fcac-4ffc-83ea-73c516eb84cc","Microsoft.Web/sites","eastus","ImageronApp-RG","tbd","8e80ab1009834b55a84887c9","tbd","","/subscriptions/9e433097-fcac-4ffc-83ea-73c516eb84cc","2b9ad585-36bc-4615-b300-fd4435808332","auditifnotexists","tbd","/providers/Microsoft.Authorization/policySetDefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f","cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f","","regulatory compliance","","","2b9ad585-36bc-4615-b300-fd4435808332","Compliant",,"System.Collections.Generic.List`1[System.String]","3.0.0","17.8.0",""
"System.Collections.Generic.Dictionary`2[System.String,System.Object]","3/19/2024 9:56:02 AM","/subscriptions/9e433097-fcac-4ffc-83ea-73c516eb84cc/resourcegroups/synapseanalytics-rg/providers/microsoft.synapse/workspaces/synapse--workspace/azureadonlyauthentications/default","/subscriptions/9e433097-fcac-4ffc-83ea-73c516eb84cc/providers/microsoft.authorization/policyassignments/securitycenterbuiltin","/providers/microsoft.authorization/policydefinitions/6ea81a52-5ca7-4575-9669-eaa910b7edf8","","False","9e433097-fcac-4ffc-83ea-73c516eb84cc","Microsoft.Synapse/workspaces/azureADOnlyAuthentications","","SynapseAnalytics-RG","tbd","SecurityCenterBuiltIn","tbd","","/subscriptions/9e433097-fcac-4ffc-83ea-73c516eb84cc","6ea81a52-5ca7-4575-9669-eaa910b7edf8","audit","tbd","/providers/Microsoft.Authorization/policySetDefinitions/1f3afdf9-d0c9-4c3d-847f-89da613e70a8","1f3afdf9-d0c9-4c3d-847f-89da613e70a8","","security center","","","synapseworkspacedisablingadonlyauthmonitoring","NonCompliant",,"System.Collections.Generic.List`1[System.String]","1.0.0","57.33.0",""
"System.Collections.Generic.Dictionary`2[System.String,System.Object]","3/19/2024 9:56:02 AM","/subscriptions/9e433097-fcac-4ffc-83ea-73c516eb84cc/resourcegroups/imageronapp-rg/providers/microsoft.web/sites/iamgeroncom","/subscriptions/9e433097-fcac-4ffc-83ea-73c516eb84cc/providers/microsoft.authorization/policyassignments/8e80ab1009834b55a84887c9","/providers/microsoft.authorization/policydefinitions/5744710e-cc2f-4ee8-8809-3b11e89f4bc9","","True","9e433097-fcac-4ffc-83ea-73c516eb84cc","Microsoft.Web/sites","eastus","ImageronApp-RG","tbd","8e80ab1009834b55a84887c9","tbd","","/subscriptions/9e433097-fcac-4ffc-83ea-73c516eb84cc","5744710e-cc2f-4ee8-8809-3b11e89f4bc9","auditifnotexists","tbd","/providers/Microsoft.Authorization/policySetDefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f","cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f","","regulatory compliance","","","previewauditcorsresourceaccessrestrictionsforawebapplication","Compliant",,"System.Collections.Generic.List`1[System.String]","2.0.0","17.8.0",""
"System.Collections.Generic.Dictionary`2[System.String,System.Object]","3/19/2024 9:56:02 AM","/subscriptions/9e433097-fcac-4ffc-83ea-73c516eb84cc/resourcegroups/imageronapp-rg/providers/microsoft.web/sites/iamgeroncom","/subscriptions/9e433097-fcac-4ffc-83ea-73c516eb84cc/providers/microsoft.authorization/policyassignments/8e80ab1009834b55a84887c9","/providers/microsoft.authorization/policydefinitions/cb510bfd-1cba-4d9f-a230-cb0976f4bb71","","True","9e433097-fcac-4ffc-83ea-73c516eb84cc","Microsoft.Web/sites","eastus","ImageronApp-RG","tbd","8e80ab1009834b55a84887c9","tbd","","/subscriptions/9e433097-fcac-4ffc-83ea-73c516eb84cc","cb510bfd-1cba-4d9f-a230-cb0976f4bb71","auditifnotexists","tbd","/providers/Microsoft.Authorization/policySetDefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f","cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f","","regulatory compliance","","","previewauditremotedebuggingstateforawebapplication","Compliant",,"System.Collections.Generic.List`1[System.String]","2.0.0","17.8.0",""
"System.Collections.Generic.Dictionary`2[System.String,System.Object]","3/19/2024 9:56:02 AM","/subscriptions/9e433097-fcac-4ffc-83ea-73c516eb84cc/resourcegroups/synapseanalytics-rg/providers/microsoft.storage/storageaccounts/datalakei","/subscriptions/9e433097-fcac-4ffc-83ea-73c516eb84cc/providers/microsoft.authorization/policyassignments/securitycenterbuiltin","/providers/microsoft.authorization/policydefinitions/6edd7eda-6dd8-40f7-810d-67160c639cd9","","False","9e433097-fcac-4ffc-83ea-73c516eb84cc","Microsoft.Storage/storageAccounts","eastus","SynapseAnalytics-RG","tbd","SecurityCenterBuiltIn","tbd","","/subscriptions/9e433097-fcac-4ffc-83ea-73c516eb84cc","6edd7eda-6dd8-40f7-810d-67160c639cd9","auditifnotexists","tbd","/providers/Microsoft.Authorization/policySetDefinitions/1f3afdf9-d0c9-4c3d-847f-89da613e70a8","1f3afdf9-d0c9-4c3d-847f-89da613e70a8","","security center","","","storageaccountshoulduseaprivatelinkconnectionmonitoringeffect","NonCompliant",,"System.Collections.Generic.List`1[System.String]","2.0.0","57.33.0",""
"System.Collections.Generic.Dictionary`2[System.String,System.Object]","3/19/2024 9:56:02 AM","/subscriptions/9e433097-fcac-4ffc-83ea-73c516eb84cc/resourcegroups/cloud-shell-storage-southcentralus/providers/microsoft.storage/storageaccounts/cs710032001685e8b3a","/subscriptions/9e433097-fcac-4ffc-83ea-73c516eb84cc/providers/microsoft.authorization/policyassignments/securitycenterbuiltin","/providers/microsoft.authorization/policydefinitions/6edd7eda-6dd8-40f7-810d-67160c639cd9","","False","9e433097-fcac-4ffc-83ea-73c516eb84cc","Microsoft.Storage/storageAccounts","southcentralus","cloud-shell-storage-southcentralus","tbd","SecurityCenterBuiltIn","tbd","","/subscriptions/9e433097-fcac-4ffc-83ea-73c516eb84cc","6edd7eda-6dd8-40f7-810d-67160c639cd9","auditifnotexists","tbd","/providers/Microsoft.Authorization/policySetDefinitions/1f3afdf9-d0c9-4c3d-847f-89da613e70a8","1f3afdf9-d0c9-4c3d-847f-89da613e70a8","","security center","","","storageaccountshoulduseaprivatelinkconnectionmonitoringeffect","NonCompliant",,"System.Collections.Generic.List`1[System.String]","2.0.0","57.33.0",""
"System.Collections.Generic.Dictionary`2[System.String,System.Object]","3/19/2024 9:56:01 AM","/subscriptions/9e433097-fcac-4ffc-83ea-73c516eb84cc/resourcegroups/synapseanalytics-rg/providers/microsoft.storage/storageaccounts/datalakei","/subscriptions/9e433097-fcac-4ffc-83ea-73c516eb84cc/providers/microsoft.authorization/policyassignments/8e80ab1009834b55a84887c9","/providers/microsoft.authorization/policydefinitions/6edd7eda-6dd8-40f7-810d-67160c639cd9","","False","9e433097-fcac-4ffc-83ea-73c516eb84cc","Microsoft.Storage/storageAccounts","eastus","SynapseAnalytics-RG","tbd","8e80ab1009834b55a84887c9","tbd","","/subscriptions/9e433097-fcac-4ffc-83ea-73c516eb84cc","6edd7eda-6dd8-40f7-810d-67160c639cd9","auditifnotexists","tbd","/providers/Microsoft.Authorization/policySetDefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f","cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f","","regulatory compliance","","","6edd7eda-6dd8-40f7-810d-67160c639cd9","NonCompliant",,"System.Collections.Generic.List`1[System.String]","2.0.0","17.8.0",""
